 -9.1409318633283e-01   -2.6107071966300e-01
 -9.4153391902488e-01   -2.4144678608138e-01
 -9.2774629821510e-01   -1.9247503393973e-01
 -9.2550452663852e-01   -1.5784420971905e-01
 -9.0683784180797e-01   -1.2378123510783e-01
 -9.3767269660172e-01   -1.2522407847791e-01
 -9.2144090224035e-01   -9.0580694749899e-02
 -9.4452634304136e-01   -5.9563131434557e-02
 -9.3815035115015e-01   -2.4704143245600e-02
 -9.4771441618899e-01    1.0725974629553e-02
 -9.4499276521248e-01    7.2909406263471e-02
 -9.3024063206291e-01    1.0283117515209e-01
 -9.3208289922514e-01    1.6561577231103e-01
 -9.1436305310759e-01    1.9419446063305e-01
 -9.4946592145706e-01    2.2915772768856e-01
 -9.3404864698967e-01    2.5760382390007e-01
 -9.1951833679303e-01    3.1734425505595e-01
 -9.0421820960123e-01    3.4468647601876e-01
 -9.2942558603110e-01    3.6900959519413e-01
 -9.1639243594742e-01    4.0028102962557e-01
 -8.8402022914110e-01   -4.6744864564323e-01
 -8.9823055483964e-01   -4.3952459563783e-01
 -8.8133898780431e-01   -4.1303786545331e-01
 -8.9856081418797e-01   -3.8548235185175e-01
 -9.0111353682538e-01   -3.5562710190713e-01
 -8.9302775524234e-01   -3.2165194268955e-01
 -9.2205286746071e-01   -2.9886454031337e-01
 -8.8713203335921e-01   -2.5148341962117e-01
 -9.1503010153844e-01   -2.2437662169369e-01
 -8.8385045841065e-01   -2.1649705978118e-01
 -8.9959614559183e-01   -1.8683428933045e-01
 -8.8968885545409e-01   -1.5322733920827e-01
 -8.9022812634734e-01   -8.9843229167294e-02
 -9.1490567757832e-01   -5.6202646459790e-02
 -9.0259087213053e-01   -2.3460558618328e-02
 -9.1706308028255e-01    7.6762478350763e-03
 -8.9851525910238e-01    4.0100013779333e-02
 -9.1219391069269e-01    7.2576884915409e-02
 -9.1038427018201e-01    1.3261681737732e-01
 -9.0095490917757e-01    1.6275209721821e-01
 -8.7694852437380e-01    1.8202927373141e-01
 -9.2139462326221e-01    2.2492733656141e-01
 -9.0040484255024e-01    2.5088925553611e-01
 -9.0677048596485e-01    2.8334886993439e-01
 -8.8865178925258e-01    3.1228576475544e-01
 -8.7525267359460e-01    3.7060637008313e-01
 -9.0256139010228e-01    3.7475650928207e-01
 -8.8635092352205e-01    4.0327393482538e-01
 -9.0298583572711e-01    4.2967031468660e-01
 -8.8879633967175e-01    4.5830237491383e-01
 -8.5397315848168e-01   -5.2031706241647e-01
 -8.6919520547902e-01   -4.9446910390969e-01
 -8.5155889029473e-01   -4.6864990064719e-01
 -8.6719733762582e-01   -4.4096153276619e-01
 -8.5083890478376e-01   -4.1033089708070e-01
 -8.7203716190143e-01   -3.8063787630995e-01
 -8.4270237509697e-01   -3.7705492511138e-01
 -8.6912439598716e-01   -3.4880237559759e-01
 -8.6371798068736e-01   -3.1503980140122e-01
 -8.9291482674897e-01   -2.8821667107331e-01
 -8.5600443535273e-01   -2.4422008509391e-01
 -8.5147277668614e-01   -2.0788877304894e-01
 -8.7067780033556e-01   -1.2186420088053e-01
 -8.5438553615167e-01   -8.7434175171182e-02
 -8.8209016959100e-01   -5.6058019345795e-02
 -8.6511011767363e-01   -2.2757368924104e-02
 -8.8122888219098e-01    8.9271528953188e-03
 -8.5948441001326e-01    3.9705185955516e-02
 -8.7687457109566e-01    7.1602974243122e-02
 -8.9363989356580e-01    1.0481949124886e-01
 -8.7390279248322e-01    1.4080381558641e-01
 -8.8780301750844e-01    2.1664718276621e-01
 -8.6534309325558e-01    2.4359255394685e-01
 -8.7537522359379e-01    2.7799454805131e-01
 -8.5459532394628e-01    3.0642466935402e-01
 -8.6941591365623e-01    3.3966908602216e-01
 -8.5607558447775e-01    4.0072136563123e-01
 -8.3957506123985e-01    4.3062961694852e-01
 -8.7164202548227e-01    4.3200395872941e-01
 -8.5631485991167e-01    4.6073821086689e-01
 -8.7390117474694e-01    4.8610362652521e-01
 -8.5842694731099e-01    5.1293583995950e-01
 -8.2081321915697e-01   -5.7119668948424e-01
 -8.3733317054796e-01   -5.4669293135297e-01
 -8.2295233820705e-01   -5.2129586771617e-01
 -8.3537902990284e-01   -4.9509506816569e-01
 -8.1658018104320e-01   -4.7177493663869e-01
 -8.3511768487836e-01   -4.4052160171280e-01
 -8.3528213151247e-01   -3.4253102667498e-01
 -8.3234188394020e-01   -3.0771195114690e-01
 -8.6199888660434e-01   -2.8066567507618e-01
 -8.2964412169447e-01   -2.6887484894793e-01
 -8.6527673156008e-01   -1.7936263767599e-01
 -8.4817753216932e-01   -1.5036379180394e-01
 -8.3160282261623e-01   -1.1354497895383e-01
 -8.4624863256248e-01   -5.4847540057855e-02
 -8.2312857107736e-01   -2.9444946748509e-02
 -8.3796312870844e-01    7.3248894151559e-02
 -8.5834133881590e-01    1.0511214028513e-01
 -8.3769623437345e-01    1.3619193153052e-01
 -8.4347751999739e-01    1.6929715565853e-01
 -8.5204620763189e-01    2.0770282102622e-01
 -8.2857109362399e-01    2.3394117300191e-01
 -8.4066096060302e-01    2.7095023486718e-01
 -8.1845697989767e-01    3.0108757612484e-01
 -8.3358640973884e-01    3.3565473548762e-01
 -8.4352934314408e-01    3.6822133741322e-01
 -8.2278143190948e-01    3.9863823580893e-01
 -8.2329522664409e-01    4.6018264249359e-01
 -8.4062568085962e-01    4.8992420078090e-01
 -8.2297130794376e-01    5.2019734645863e-01
 -8.4327438166082e-01    5.3748331829661e-01
 -8.2826807488246e-01    5.6033204016106e-01
 -7.8747885365357e-01   -6.1634166948069e-01
 -8.0385826465246e-01   -5.9482089027735e-01
 -7.8666591858946e-01   -5.7010169746273e-01
 -8.0447066724070e-01   -5.4383582842064e-01
 -7.9863795232355e-01   -5.0549216953348e-01
 -7.8435075612974e-01   -4.7370979989539e-01
 -8.0362154878461e-01   -4.3926799361616e-01
 -8.1820423062265e-01   -4.0701512297225e-01
 -8.1135750536099e-01   -3.7229393480300e-01
 -7.9934584219143e-01   -3.3397512473502e-01
 -8.0197022040132e-01   -2.9504414293490e-01
 -7.9834562365177e-01   -2.5231434164714e-01
 -8.2366700454859e-01   -2.2694899340728e-01
 -8.2279233754877e-01   -1.8418548934819e-01
 -8.1061282984295e-01   -1.4750616803465e-01
 -8.1304600125138e-01   -7.3107304447865e-02
 -7.8543228249090e-01   -3.8773905588475e-02
 -8.0005272513316e-01    1.9331580199185e-03
 -8.4119187236360e-01    5.9666681336220e-03
 -7.7698403338396e-01    3.4733782039919e-02
 -8.1915984985927e-01    3.8461565991818e-02
 -7.9718936213753e-01    7.2458632902115e-02
 -8.1690590196806e-01    1.0784854213319e-01
 -8.1596168436283e-01    1.9282923209161e-01
 -8.0397944157139e-01    2.6430177397284e-01
 -7.9646741555168e-01    3.3255060669445e-01
 -8.0844464180908e-01    3.6591378781869e-01
 -7.8594295433712e-01    3.9663914166245e-01
 -8.0515767105264e-01    4.2873353374482e-01
 -7.8827604214711e-01    4.5830449660227e-01
 -8.0856456525362e-01    4.9008701695467e-01
 -8.0299369059752e-01    5.5061779853934e-01
 -8.1123887701878e-01    5.8471487478526e-01
 -7.9229848794156e-01    6.1013367854689e-01
 -7.7090315158980e-01   -6.3695237685043e-01
 -7.6691632898449e-01   -5.9825363073136e-01
 -7.5565118981509e-01   -5.6664131884686e-01
 -7.7616826469821e-01   -5.3513792086858e-01
 -7.6397169912149e-01   -5.0191567327556e-01
 -7.4787218256428e-01   -4.6546058847040e-01
 -7.7225183599353e-01   -4.4068883275503e-01
 -7.8066696080496e-01   -3.6900841700216e-01
 -7.5736827951693e-01   -3.4418339894175e-01
 -7.6629110941521e-01   -3.1031571027539e-01
 -7.7084398191402e-01   -2.7439323571101e-01
 -7.9060875303938e-01   -2.1174132172119e-01
 -7.4697733476419e-01   -1.9880105935858e-01
 -7.8061707053803e-01   -1.7712346872175e-01
 -7.7027343160767e-01   -1.4305465013081e-01
 -7.9445759430105e-01   -1.0869259466430e-01
 -7.6998985135995e-01   -7.4986966815136e-02
 -7.7921036286897e-01    1.1094347199412e-01
 -7.6058511747493e-01    1.4589997112109e-01
 -8.0252954013364e-01    1.5082549964380e-01
 -7.7830779066298e-01    1.8527792418824e-01
 -7.9235231441653e-01    2.2526096568275e-01
 -7.8046709609170e-01    2.9644001984181e-01
 -7.7003875546537e-01    3.6490289903144e-01
 -7.4398283280625e-01    3.9630135378049e-01
 -7.6761037226120e-01    4.2622700220021e-01
 -7.5061161981629e-01    4.5576568223310e-01
 -7.7556364166445e-01    4.8844599022003e-01
 -7.5736908332741e-01    5.1880153994767e-01
 -7.9113599030274e-01    5.2040379598962e-01
 -7.7086842530582e-01    5.4968026823931e-01
 -7.8230958310494e-01    5.7973540907035e-01
 -7.6101531284975e-01    6.0703310270290e-01
 -7.7248759771766e-01    6.3502985067340e-01
 -7.3228669403613e-01   -6.8099647189271e-01
 -7.5227805163146e-01   -6.5884575764364e-01
 -7.4483109264276e-01   -6.2489437411111e-01
 -7.4334980054472e-01   -5.3519168476001e-01
 -7.3048205274224e-01   -5.0300803734623e-01
 -7.1448829333729e-01   -4.7197821284325e-01
 -7.4538633886380e-01   -4.2157012525399e-01
 -7.8301995314801e-01   -4.0505941534341e-01
 -7.2721703553682e-01   -3.1295956987241e-01
 -7.3543652073882e-01   -2.7396770143179e-01
 -7.5985444201748e-01   -2.3655036330086e-01
 -7.3358619432349e-01   -1.6004797894380e-01
 -7.5163536494133e-01   -1.1192830372099e-01
 -7.5845082952207e-01   -5.3510090100219e-03
 -7.3378339609936e-01    2.8695563422387e-02
 -7.5613979576101e-01    7.0158940258263e-02
 -7.3693561148091e-01    1.0568002497316e-01
 -7.3738443519780e-01    1.8126809917947e-01
 -7.5338281212172e-01    2.2146659594197e-01
 -7.2262198900683e-01    2.5857261345523e-01
 -7.6545284832223e-01    2.5867788873634e-01
 -7.4030335141377e-01    2.9202992165458e-01
 -7.5863450790295e-01    3.3001322176330e-01
 -6.9873644346173e-01    3.9036147902005e-01
 -7.2576970622902e-01    4.2758379682889e-01
 -7.4178801679629e-01    4.8660486888040e-01
 -7.3551221600891e-01    5.4424869848406e-01
 -7.1476418829549e-01    5.7196303973203e-01
 -7.4943317738648e-01    5.7638580047650e-01
 -7.2845077434848e-01    6.0387338004472e-01
 -7.3910050004529e-01    6.3442750038846e-01
 -7.5246178842348e-01    6.5863590718134e-01
 -7.3397747578968e-01    6.7917381100769e-01
 -6.8901610111426e-01   -7.2474603435386e-01
 -7.1157132077752e-01   -7.0261387347106e-01
 -7.0169769290628e-01   -6.7224993689159e-01
 -7.2306118313464e-01   -6.4965643470959e-01
 -7.1007961638897e-01   -6.2166828655366e-01
 -7.3358263074322e-01   -5.9516408897217e-01
 -7.2059439789211e-01   -5.6457037762343e-01
 -7.0672017827683e-01   -5.3331374801401e-01
 -6.7883910422291e-01   -4.6408873542988e-01
 -7.1455446284909e-01   -4.3675541268637e-01
 -7.1030749526331e-01   -3.9599602084351e-01
 -7.4718266087302e-01   -3.8479177136783e-01
 -7.2032760863620e-01   -3.5343685160652e-01
 -7.1935450380535e-01   -2.3372155068953e-01
 -7.0355196028190e-01   -1.9259550429819e-01
 -7.1405194169018e-01   -1.2423657212994e-01
 -7.2390578418491e-01   -8.0310057962571e-02
 -7.4019695121548e-01   -4.3168969992637e-02
 -7.1166710945465e-01   -1.2210546983073e-02
 -7.1648091723347e-01    1.4153375389502e-01
 -7.1409354238259e-01    2.1858213250164e-01
 -6.9324016990020e-01    2.9692584728593e-01
 -7.2037235336896e-01    3.2468389675850e-01
 -7.2964484141254e-01    3.6283303000721e-01
 -6.9029295045111e-01    4.3083428664451e-01
 -7.1060361326954e-01    4.6735814881464e-01
 -6.8597001019324e-01    5.0225163775068e-01
 -7.2014745052522e-01    5.0973331489099e-01
 -6.9929564390605e-01    5.3864290840436e-01
 -6.9398450838963e-01    5.9930644244928e-01
 -7.0744695025578e-01    6.3165228521471e-01
 -7.1480953330921e-01    6.9931919131042e-01
 -6.6711539779343e-01   -7.4495439273289e-01
 -6.8364132993865e-01   -6.9519019914059e-01
 -6.6339501197300e-01   -6.7523929846597e-01
 -6.8638337419098e-01   -6.4762035470843e-01
 -6.7338077291855e-01   -6.1738825910793e-01
 -6.9708888918918e-01   -5.9144732743399e-01
 -6.8177836097457e-01   -5.6106678916711e-01
 -6.6636875611324e-01   -5.2875631124507e-01
 -6.9114310653239e-01   -5.0143614283203e-01
 -6.7693764568657e-01   -4.2787773911922e-01
 -6.7088020403454e-01   -3.9262485279477e-01
 -6.8437903244723e-01   -3.5706780886245e-01
 -6.8878375780744e-01   -3.1512186908898e-01
 -6.9721140629312e-01   -2.7510783620812e-01
 -6.7846016873411e-01   -2.3660381581819e-01
 -6.6179252090691e-01   -1.9656250667591e-01
 -6.9060093681527e-01   -5.3200982654421e-02
 -6.8739517089578e-01    2.3231696366146e-02
 -7.1206098598867e-01    6.4883482500088e-02
 -6.9143024004908e-01    1.0283087925247e-01
 -6.9396766752291e-01    1.7785433247941e-01
 -6.8114492820360e-01    2.5456021328404e-01
 -6.8968371034912e-01    3.4701234868145e-01
 -6.5515196275825e-01    3.6607372350456e-01
 -6.5087288634787e-01    4.3919903435720e-01
 -6.7142538632930e-01    4.6894574948685e-01
 -6.6079742080919e-01    5.3292453483501e-01
 -6.7776117986080e-01    5.6627875805577e-01
 -6.5714949991910e-01    5.9344556959849e-01
 -6.8295927807495e-01    6.5827556555199e-01
 -7.1508128587328e-01    6.6217234994630e-01
 -6.8919745014922e-01    6.8806809981207e-01
 -6.9288585361304e-01    7.2104729006217e-01
 -6.6967642212051e-01    7.4265300826067e-01
 -6.2077706923810e-01   -7.8398713637955e-01
 -6.4435476906201e-01   -7.6472670364665e-01
 -6.3769727568155e-01   -7.3225652970575e-01
 -6.5988614172690e-01   -7.1214279749581e-01
 -6.2920461852260e-01   -6.6870734236528e-01
 -6.5086550272200e-01   -6.4379533680246e-01
 -6.3269298172909e-01   -6.1627155676167e-01
 -6.5696943998524e-01   -5.8829427158140e-01
 -5.9871744885930e-01   -5.5169475785724e-01
 -6.4052402662610e-01   -5.5652529577132e-01
 -6.2634573038096e-01   -5.2071547584816e-01
 -6.5179539928879e-01   -4.9165056535518e-01
 -6.1168500260593e-01   -4.8006606848608e-01
 -6.3963285290652e-01   -4.5130948232810e-01
 -6.3366475233925e-01   -4.1291453013117e-01
 -6.3930073788091e-01   -3.6772304899920e-01
 -6.1959427027841e-01   -3.0620132224200e-01
 -6.5482585346226e-01   -2.7925981827168e-01
 -6.3443104689387e-01   -2.3660078867272e-01
 -6.8385841393831e-01   -1.5050817403405e-01
 -6.8051136286679e-01   -9.7989350421271e-02
 -6.4227648439890e-01   -6.5720834726904e-02
 -6.3956822876530e-01    2.0784477482674e-02
 -6.6539474486082e-01    6.2315588406229e-02
 -6.4370938848478e-01    1.0197271708174e-01
 -6.6880959987466e-01    1.4133425617817e-01
 -6.4627708013451e-01    1.8253624163925e-01
 -6.7269272482564e-01    2.1585106324080e-01
 -6.4982126123573e-01    2.7896568669075e-01
 -6.5474435290226e-01    3.2162873011485e-01
 -6.4451144558595e-01    4.9789336730263e-01
 -6.7420686848391e-01    6.2689450354038e-01
 -6.5601885039117e-01    6.8255298775838e-01
 -6.6422107528603e-01    7.1176904002563e-01
 -6.4605963764563e-01    7.6328693403022e-01
 -5.9386198232139e-01   -7.7347258858508e-01
 -6.1569339895487e-01   -7.5113311545512e-01
 -6.0793501416688e-01   -7.1475318408804e-01
 -6.3280688870181e-01   -6.9725847088446e-01
 -6.0905938566177e-01   -6.4413863866745e-01
 -5.9071658843594e-01   -6.1387779723927e-01
 -6.1546626958827e-01   -5.8536845188056e-01
 -5.8683742713219e-01   -5.1447628562723e-01
 -5.7056014990813e-01   -4.7402699632692e-01
 -5.9607483422644e-01   -4.3744783315181e-01
 -5.9984382769105e-01   -3.8844954591673e-01
 -6.5099339627389e-01   -3.2850890395132e-01
 -6.0404304508303e-01   -2.6868100365128e-01
 -6.1403433474013e-01   -1.9424742845791e-01
 -6.4204503828258e-01   -1.5748912071857e-01
 -6.4316827027517e-01   -1.1504145689276e-01
 -6.6296661360372e-01   -1.9659318016646e-02
 -6.1593915652144e-01    6.0156347419503e-02
 -5.9663843872546e-01    1.0592596974687e-01
 -6.2082691268202e-01    1.4564979799222e-01
 -6.0193384214919e-01    1.9346811699011e-01
 -6.3343671519518e-01    2.3113945090356e-01
 -6.0826675420169e-01    2.6518480459051e-01
 -6.0976234389667e-01    3.0654625532939e-01
 -6.1406295848388e-01    3.4720742007506e-01
 -6.5633495241695e-01    4.0284078931330e-01
 -6.2338649567720e-01    4.6665110590752e-01
 -6.1957850425010e-01    5.2693100648247e-01
 -6.3703213483850e-01    5.6349026189394e-01
 -6.1547338187375e-01    5.9650570540260e-01
 -6.3983813899624e-01    6.2123829375031e-01
 -6.1177484024148e-01    6.3857772225313e-01
 -6.4837547376717e-01    6.5295268168112e-01
 -6.2958460403793e-01    7.0318758823814e-01
 -6.3969186865382e-01    7.3262034081606e-01
 -6.1630415632340e-01    7.5353716508121e-01
 -6.2157765933439e-01    7.8335254635108e-01
 -5.6813807692610e-01   -8.2293324354044e-01
 -5.9487987015789e-01   -8.0381461687991e-01
 -5.6595163544792e-01   -7.6376728622069e-01
 -5.8682894179912e-01   -7.3907482792272e-01
 -5.7327352948791e-01   -7.0769064021537e-01
 -5.9530002002503e-01   -6.7958305043069e-01
 -5.7078840946604e-01   -6.4600700561208e-01
 -5.4826989963054e-01   -6.1165229717316e-01
 -5.7222116101606e-01   -5.8152823971884e-01
 -5.5509142983687e-01   -5.4680486124748e-01
 -5.4627590336424e-01   -5.1007515511426e-01
 -5.6546556513067e-01   -4.0380493332135e-01
 -6.0177515451872e-01   -3.4627601162478e-01
 -5.7411264208619e-01   -3.1059059437062e-01
 -5.8372386148965e-01   -2.2756017397475e-01
 -5.6591292876176e-01   -1.8070630534173e-01
 -5.9841478832929e-01   -1.4639020882293e-01
 -5.5179537410240e-01   -1.3018427587570e-01
 -5.9962301271653e-01   -1.0140407007695e-01
 -5.9304623325856e-01   -5.7963826840135e-02
 -6.1472919244473e-01   -2.1237303289307e-02
 -5.6775096844383e-01    6.4639777104541e-02
 -5.5006322651708e-01    1.1329720522465e-01
 -5.7379695908614e-01    1.5487743980344e-01
 -5.4847940926642e-01    1.9850802953228e-01
 -5.7953796371433e-01    2.3262712560034e-01
 -5.6415245302103e-01    2.7914567844404e-01
 -5.6777000307773e-01    3.2476646498447e-01
 -6.1272374871996e-01    3.8843070605855e-01
 -6.1228881055466e-01    4.2666242250446e-01
 -5.9708088536246e-01    4.9373624318346e-01
 -5.7393016876422e-01    5.2428955623527e-01
 -5.9788743172340e-01    5.5785666264340e-01
 -5.7894947970773e-01    5.8895336859717e-01
 -5.8166985132397e-01    6.2316313477010e-01
 -5.8129099712156e-01    6.6141337156672e-01
 -6.1910121329024e-01    6.7209123447279e-01
 -5.9301657552191e-01    6.9520115755475e-01
 -6.0450708903587e-01    7.2575123749892e-01
 -5.8186953479125e-01    7.5318467111207e-01
 -5.9403606543666e-01    7.7720592751219e-01
 -5.9459779728551e-01    8.0402329541712e-01
 -5.3804632294950e-01   -8.0735282322265e-01
 -5.6653788109766e-01   -7.9420511938779e-01
 -5.3782966549028e-01   -7.7516098498808e-01
 -5.5148910071424e-01   -7.3727693389918e-01
 -5.5601578769726e-01   -6.7656298510964e-01
 -5.2871005085634e-01   -6.4418165969006e-01
 -5.2721130039819e-01   -5.7437580660221e-01
 -5.0922657487422e-01   -5.3049033443106e-01
 -5.4643626889736e-01   -4.4150640731562e-01
 -5.2373575256529e-01   -3.9757229412955e-01
 -5.5630119543765e-01   -3.5761010338494e-01
 -5.3016387404709e-01   -3.1274940937977e-01
 -5.3569468890057e-01   -2.1988408320758e-01
 -5.1818748913343e-01   -1.6880175668057e-01
 -5.5047546580556e-01   -8.3472752324742e-02
 -5.5595545866186e-01   -2.8089400382539e-02
 -5.3989932701388e-01    2.3556534650950e-02
 -5.8795963258404e-01    1.6033748753092e-02
 -5.0120744501371e-01    1.1586275919669e-01
 -5.2183471551160e-01    1.6013731406334e-01
 -5.7081049697875e-01    3.6831604859889e-01
 -5.3165902767077e-01    3.9345938171929e-01
 -5.6960536588372e-01    4.1428841538244e-01
 -5.2993025021038e-01    4.4477540318125e-01
 -5.7775750823233e-01    4.5529527584843e-01
 -5.5082001178057e-01    4.8682539941977e-01
 -5.2873454660793e-01    5.2497542523014e-01
 -5.5342490407083e-01    5.5786918859494e-01
 -5.4243009473951e-01    5.9670910032549e-01
 -5.4735383920143e-01    6.3165625215147e-01
 -5.5772529352482e-01    6.9627415986478e-01
 -5.6942532195700e-01    7.2550191297825e-01
 -5.4959936012191e-01    7.5630206857433e-01
 -5.6523393297154e-01    7.8687644862231e-01
 -5.4361626522029e-01    8.1042768841165e-01
 -5.7076238498914e-01    8.2111527810002e-01
 -5.4311173991483e-01   -8.3966043105206e-01
 -4.8767311947874e-01   -7.5452997428540e-01
 -5.2070285684446e-01   -7.4871040067830e-01
 -5.0365119405048e-01   -7.1870482005260e-01
 -5.3616986694574e-01   -7.0907179693247e-01
 -5.1798067470952e-01   -6.7765037814714e-01
 -5.0507597323220e-01   -6.1046892572662e-01
 -4.8565887072672e-01   -5.6984983013484e-01
 -5.2214296213455e-01   -4.8091413721913e-01
 -5.0703723831749e-01   -3.5436270140231e-01
 -5.5571894330037e-01   -2.6733099507083e-01
 -5.0970382243739e-01   -6.4962086646971e-02
 -4.6679215587486e-01   -4.1480256290533e-02
 -5.0664732895413e-01   -1.0981235810763e-02
 -5.1664906517347e-01    7.1680620839224e-02
 -5.2905163375694e-01    2.4372824979773e-01
 -5.2196812261072e-01    2.9811895026793e-01
 -5.2428590362389e-01    3.4458392894461e-01
 -5.0623383774266e-01    4.8758161510920e-01
 -5.1160802608074e-01    5.6753066796353e-01
 -5.0606793752451e-01    6.0997618066207e-01
 -5.1309266116987e-01    6.4990231963391e-01
 -5.4640481869062e-01    6.6652392163130e-01
 -5.1809283363253e-01    6.9137945536794e-01
 -5.3263620193640e-01    7.2464703776788e-01
 -5.1401025974407e-01    7.5403163460886e-01
 -5.3094229955244e-01    7.8406838144810e-01
 -5.1446992163979e-01    8.1921797315690e-01
 -5.4365819149867e-01    8.3930672126823e-01
 -5.1921183871500e-01    8.5464557961223e-01
 -4.9153631318953e-01   -8.7085708051259e-01
 -5.1726007759295e-01   -8.5582826032242e-01
 -5.1449964800023e-01   -8.2404354356088e-01
 -5.0799027591800e-01   -7.8620962180347e-01
 -4.6719957127989e-01   -7.2112778095304e-01
 -4.8571803011377e-01   -6.8650332975903e-01
 -4.8166371391705e-01   -4.8802511851695e-01
 -4.5665617728228e-01   -4.4390924221687e-01
 -5.0111830033320e-01   -4.4090920928456e-01
 -4.8236907761580e-01   -3.0823384474275e-01
 -5.0907794244828e-01   -2.6515982424426e-01
 -5.0079131561560e-01   -1.1662492230610e-01
 -4.8597203307342e-01    3.8504929173077e-02
 -4.9426947918816e-01    2.0372845261785e-01
 -4.7506632042885e-01    3.1665367492393e-01
 -4.8700248132965e-01    3.6955835590789e-01
 -4.9279410626680e-01    4.1495706907011e-01
 -4.7703543246501e-01    4.5345989858671e-01
 -4.8658508980315e-01    5.3465021600082e-01
 -4.7153867932323e-01    5.8356776223259e-01
 -4.7601820544827e-01    6.3454339910551e-01
 -4.8440166251870e-01    6.7478618915665e-01
 -4.9379649740610e-01    7.1928478161426e-01
 -4.8178546781014e-01    7.5492861471583e-01
 -5.0073331210964e-01    7.8988405966726e-01
 -4.7569031247949e-01    8.1829395990292e-01
 -4.9441464178307e-01    8.4076045981944e-01
 -4.9114269143027e-01    8.7107913321228e-01
 -4.6583235341986e-01   -8.8487299643219e-01
 -4.8615458903719e-01   -8.4122536410001e-01
 -4.8672184443169e-01   -8.1082115889487e-01
 -4.8484769157065e-01   -6.4732983327197e-01
 -4.6263329248557e-01   -6.0815405776239e-01
 -4.6446196681803e-01   -5.2912136835707e-01
 -4.3190082875606e-01   -3.9842721088412e-01
 -4.7830192380417e-01   -3.9789451204381e-01
 -4.5816570797651e-01   -3.5262430522716e-01
 -4.5940651599604e-01   -2.5988091312808e-01
 -4.8849973798070e-01   -2.1648570148028e-01
 -4.3644725286420e-01   -2.0999938418992e-01
 -4.7038608391049e-01   -1.6861851593670e-01
 -4.5125157420645e-01   -8.3601867597783e-02
 -4.4869295670779e-01    6.2406936078150e-04
 -4.3710252870679e-01    5.1597313259019e-02
 -4.5901126914055e-01    9.4071593268962e-02
 -4.6868392448760e-01    1.5216706894391e-01
 -4.3675281551006e-01    1.8411641007134e-01
 -4.8703142571327e-01    2.6428018656520e-01
 -4.6132926226161e-01    4.9795684917909e-01
 -4.4553941652847e-01    5.4537452364037e-01
 -4.2475888362750e-01    5.8669304927116e-01
 -4.4488520618918e-01    6.1920366030829e-01
 -4.4172720040414e-01    6.6325619358028e-01
 -4.6113273711502e-01    6.9873129280762e-01
 -4.5399686200952e-01    7.3227599384838e-01
 -4.4132538694136e-01    8.0214066672534e-01
 -4.6624305718610e-01    8.5341926729865e-01
 -4.6350703517086e-01    8.8609323937364e-01
 -4.4196596481871e-01   -8.9703182061749e-01
 -4.2989393626532e-01   -8.7381219020426e-01
 -4.6041047743422e-01   -8.5639208255617e-01
